eventid,iyear,imonth,iday,extended,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,guncertain1,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,ransom,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,month,day_of_week
200303300001,2003,3,30,0,Central,Netanya,32.330281,34.852969,1.0,0,The incident occurred at the Café London in the city.,"03/30/2003: A Palestinian Islamic Jihad (PIJ) suicide bomber blew himself up outside of Café London in Netanya, Israel, injuring 26 people, but killing only himself. The man had tried to enter the café, but police had prevented him from doing so; only windows were shattered. PIJ said that the attack was a ""gift for the embattled people of Iraq"" and to mark the Arab Israeli Land Day, an annual protest against discrimination aimed at the Arab minority in Israel.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,1,Business,,,Civilians,"Civilians in Netanya, Israel",97.0,Israel,Palestinian Islamic Jihad (PIJ),"PIJ said that the attack was a ""gift for the embattled people of Iraq"" and to mark the Arab Israeli Land Day, an annual protest against discrimination aimed at the Arab minority in Israel.",0.0,0,1.0,0.0,1.0,9.0,Other,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,1.0,0.0,1.0,26.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The explosion shattered windows to the café.,0.0,,Palestinian Islamic Jihad (PIJ) released a statement claiming responsibility.,"“30 Wounded in Suicide Attack, 20 Pinpointed Warnings of Terror Plans,” Voice of Israel Network, March 30, 2003.","“Iraq War: Islamic Jihad Says Suicide Bombers have Arrived in Baghdad,” AFX News, March 30, 2003.","Claire Snegaroff, “Suicide Bomber Injures 26 in Israeli Café as “Gift” to Iraqi People,” Agence France Presse, March 30, 2003.",CETIS,1,0,0,1,2003-03-30,3.0,6.0
200304020002,2003,4,2,0,Gaza Strip,Rafah,31.278791,34.256435,1.0,0,,"04/02/2003: An Israeli tank exploded in Rafah, Palestine after being hit with an anti-tank rocket. The HAMAS Military Wing, Martyr Izz-al-Din Al-Qassam Brigades claimed responsibility for the attack. No one was injured in the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,4,Military,30.0,Military Weaponry,Israel Military Forces,An Israeli military tank,97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,,,1.0,7.0,"Posted to website, blog, etc.",-9.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,"""HAMAS Military Wing Claims Responsibility For Blowing Up Israeli Tank in Rafah,"" Palestinian Information Center, April 3, 2003.","Ibrahim Barkaz, "" Israeli tanks invade Gaza refugee camp, four Palestinians killed,"" The Associated Press, April 3, 2003.",,CETIS,0,0,0,0,2003-04-02,4.0,2.0
200304030003,2003,4,3,0,Gaza Strip,Morag,31.307638,34.290001,1.0,1,,"04/03/2003: Two Israeli soldiers were killed and one seriously wounded while on patrol near the Morag Settlement in the Gaza Strip. The Al-Quds Brigades, the military wing of the Islamic Jihad Movement of Palestine claimed responsibility for the attack, saying that a martyrdom-seeking member of the group opened machine gun fire from a distance killing two Israeli soldiers and wounding another soldier. The group claimed they were acting in support of the Iraqi people.",1,1,1,0,,,0.0,1,0,2,Armed Assault,4,Military,29.0,Military Unit/Patrol/Convoy,Israel Military Forces,Israeli patrol vehicle,97.0,Israel,Palestinian Islamic Jihad (PIJ),Acted as part of general mobilization effort in support of the Iraqi people.,0.0,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",-9.0,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,The assailant used a machine gun.,3.0,0.0,1.0,1.0,0.0,0.0,0,,,,,0.0,,,"""AL-Quds Brigades Claims Killing 2 Israeli Soldiers, Wounding Third in Gaza Strip,"" London Quds Press, April 3, 2003.","""Chronological Review of Events Relating to the Question of Palestine,"" United Nations Information System on the Question of Palestine, April 30, 2003.",,CETIS,0,0,0,0,2003-04-03,4.0,3.0
200304060001,2003,4,6,0,Gaza Strip,Maghazi,31.421941,34.385282,1.0,0,,"04/04/2003: An Al-Battar rocket was fired at an Israeli tank by a member of HAMAS's Military Wing, Izz-al-Din al-Qassam Brigades in the Al-Maghazi camp, Gaza Strip. According to the statement released by the al-Qassam Brigades, the Israeli tank was destroyed. The martyr Marwan Abdullah Abu-Jayyab who fired the rocket was killed in retaliation. The al-Qassam Brigades further reemphasized their commitment to jihad and martyrdom as the only way to liberate Palestine from the occupier forces.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,4,Military,30.0,Military Weaponry,Israel Defense Force,An Israeli military tank,97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",-9.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,0.0,,,0.0,0.0,-9,4.0,Unknown,,It is unknown if any property was damaged in this attack.,0.0,,,"""Al-Qassam Brigades Claims Destroying Israeli Tank in Al-Maghazi Camp 6 Apr,"" Izz-al-Din al-Qassam Brigades, April 6, 2003.",,,CETIS,0,0,0,0,2003-04-06,4.0,6.0
200304090002,2003,4,9,0,West Bank,Jaba,31.802069,35.203125,1.0,0,,"04/09/2003: A bomb attack on a school left at least 20 Palestinian teenagers injured in the West Bank village of Jaba’a, Israel. The Jewish militant group, Avengers of the Infants, claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,Civilians,"Indiscriminate Palestinian youths at school in Jaba'a, West Bank",155.0,West Bank and Gaza Strip,Avengers of the Infants,Unknown,1.0,0,,0.0,1.0,10.0,Unknown,-9.0,6,Explosives,16.0,Unknown Explosive Type,The specific type of explosive used in this incident was not reported.,0.0,0.0,0.0,20.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,Israeli security forces doubted the veracity of the Revenge of the Infants claim of responsibility for the attack.  A second report noted that the number of injured children was twenty-nine.,"“Terror Blast Injures 20,” The Mirror, April 10, 2003.","“Israel kills 12 in Gaza, bomb rocks Palestinian school, as German FM meets Arafat,” Agence France Presse, April 9, 2001.",,CETIS,1,0,0,1,2003-04-09,4.0,2.0
200304100003,2003,4,10,0,West Bank,Bekaot,32.243008,35.456097,1.0,1,,"04/10/2003: Palestinian militants attacked an Israeli Defense Force (IDF) military base, which was used for Golani Brigade training, in the Jordan Valley near Bekaot, in the northern West Bank of Israel. The attackers fired bursts from AK-47 rifles at the soldiers, most of them sleeping in tents, killing two Israelis and injuring nine others IDF members. The two militants were also killed in the attack. The Popular Front for the Liberation of Palestine (PLFP) reported that two of its members carried out the attack together with members a second Palestine group (reported as Fatah Tanzim or the Al-Aqsa Martyrs Brigade).",1,1,1,0,,,0.0,1,0,2,Armed Assault,4,Military,28.0,Military Recruiting Station/Academy,Israeli Defence Forces (IDF),"Israeli IDF forces training at the Golani Division in the Jordan Valley, Israel",97.0,Israel,Popular Front for the Liberation of Palestine (PFLP),Unknown,0.0,0,2.0,0.0,1.0,10.0,Unknown,0.0,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,The attackers used AK-47 rifles during the incident.,4.0,0.0,2.0,9.0,0.0,0.0,0,,,,,0.0,,,"“9 IDF Soldiers Hurt in Attack on Army Base, 3 Suicide Bombers Nabbed in W. Bank,” Voice of Israel Network B, April 10, 2003.","“3 Attacks Leave 2 Israeli Soldiers and 4 Palestinians Dead,” The New York Times, April 11, 2003.","“Palestinian gunmen open fire on Israeli base: Guards shot before attackers killed,” Calgary Herald, April 11, 2003.",CETIS,0,0,0,0,2003-04-10,4.0,3.0
200304150002,2003,4,15,0,Gaza Strip,The incident occurred at Karni Crossing.,31.348022,34.491093,1.0,0,,"04/15/2003: A Palestinian gunman opened fire and threw fragmentation grenades at a group of Israeli workers at the Qarni crossing in the Gaza Strip. Two Israelis were killed and three were wounded in the incident; the Palestinian gunman was also killed in the incident. HAMAS reported that one of its militants, Mohamed Younis, carried out the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,"Indiscriminate Israeli civilians at the Qarni crossing in the Gaza Strip, Palestine",97.0,Israel,Hamas (Islamic Resistance Movement),"HAMAS reported that Mohamed Younis carried out the shooting in retaliation for the killing of Sado Al Arabeed, a top HAMAS militant who was killed on April 8, 2003, by an Israeli air strike.",0.0,0,1.0,0.0,1.0,10.0,Unknown,-9.0,5,Firearms,5.0,Unknown Gun Type,An unspecified rifle and fragmentation grenades were used in the attack.,3.0,0.0,1.0,3.0,0.0,0.0,0,,,,,0.0,,,"“2 Israelis Killed, 3 Wounded in Gaza Shooting Attack; Israeli Arab Shot by IDF,” Voice of Israel Network B, April 15, 2003.","“Palestinian gunman kills two Israelis, shot dead at border crossing,” Deutsche Presse-Agentur, April 15, 2003.",,CETIS,0,0,0,0,2003-04-15,4.0,1.0
200304200001,2003,4,20,0,Southern,Sederot,31.5282,34.596382,1.0,0,,"04/20/2003: HAMAS claimed responsibility for launching mortars in to Sederot from the Gaza Strip, apparently targeted Israel Defense Forces. HAMAS claimed the attack was in response to the Israeli invasion of the city of Rafa. No one was killed or injured in the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Israel Defense Forces (IDF),IDF near Sederot,97.0,Israel,Hamas (Islamic Resistance Movement),The attack was in response to Israel's invasion of the city of Rafa.,0.0,0,,,1.0,7.0,"Posted to website, blog, etc.",-9.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,"“High Alert Continues; Mortars Fired in Gaza; Suicide Bomber Detained,” Voice of Israel, April 21, 2003.","Anat Ben-Sayyid, “IDF Demolishes Homes of 2 'Terrorists,' Missile Fired at Southern Israel,” Ynet, April 23, 2003.","“HAMAS Statement on Shelling of Israeli Settlement of Sederot” (Internet) Palestinian Information Center, April 20, 2003.",CETIS,1,0,0,1,2003-04-20,4.0,6.0
200304240001,2003,4,24,0,Central,Kefar Sava,32.178344,34.907985,1.0,0,,"04/24/2003: Suicide bomber Ahmad Khatib killed himself and one Israeli security guard and injured at least 13 others at the entrance to a train station in Kefar Saba, Israel. Khatib detonated the explosives strapped to his body when security guard Alexander Kostyuk stopped him before he could enter the train station and demanded to see his ID card. A Nablus wing of Al-Aqsa claimed responsibility, but a spokesman for the main leadership of the Al-Aqsa Brigades claimed that his organization was not responsible and blamed the attack on a splinter group. The bombing came just 24 hours after new Palestinian Prime Minister Mahmoud Abbbas resolved his differences with Yasser Arafat.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Civilians at a train station,Civilians at a train station in Kefar Saba,97.0,Israel,Al-Aqsa Martyrs Brigade,Unknown,1.0,0,1.0,0.0,1.0,10.0,Unknown,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,2.0,0.0,1.0,9.0,0.0,0.0,-9,,,,,0.0,,,"“France condemns suicide bombing in northern Israel,” AFP, April 24, 2003.","Uri Dan, “10 Hurt By Israel Terror Bomb,” The New York Post, April 24, 2003.","Justin Huggler, “Suicide Bombing Sends Warning to Palestinian PM,” The Independent, April 25, 2003.",CETIS,1,0,0,1,2003-04-24,4.0,3.0
200304300001,2003,4,30,0,Tel Aviv,Tel Aviv,32.08297,34.811886,1.0,0,,"04/30/2003: A suicide bomber attacked a Tel Aviv cafe and killed three people, including the bomber, and injured dozens. The bomb was reportedly loaded with nails. The bomber was stopped before entering the establishment by a guard. The attack came just hours after Palestinians approved Mahmoud Abbas as their first prime minister. Both Al-Aqsa Martyrs Brigades and Izz-al-Din al-Qassam Brigades claimed responsibility for the attack in a phone call to Agence France Presse.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,1,Business,,,Civilians,Civilians,97.0,Israel,Al-Aqsa Martyrs Brigade,Unknown,1.0,0,1.0,0.0,1.0,2.0,Call (post-incident),0.0,6,Explosives,13.0,Suicide (carried bodily by human being),The bomb was packed with nails.,4.0,0.0,1.0,,0.0,0.0,1,4.0,Unknown,,,0.0,,,"Margaret Coker, “Suicide blast kills 3 in Israel,” The Atlanta Journal-Constitution, April 30, 2003.","Deborah Blackor, “Terror Attack in Tel Aviv 3 killed after Abbas' new cabinet is OKd,” Daily News, April 30, 2003.","“Al-Aqsa, Al-Qassam Claim Tel Aviv Cafe Operation,” Al-Jazirah, April 30, 2003.",CETIS,1,0,0,1,2003-04-30,4.0,2.0
200305060006,2003,5,6,0,Gaza Strip,Netzarim,31.502407,34.459743,1.0,0,,05/06/2003: Seven mortars were fired by Palestinian militants at the Gaza Strip settlement of Nezarim. No casualties or damages were reported as a result of the incident. No group claimed responsibility for the attack.,1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,69.0,Religion Identified,Civilians,Indiscriminate civilians in the Jewish settlement of Nezarim,97.0,Israel,Palestinian Extremists,Unknown,0.0,0,,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Mortars were used in this incident.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Palestinians fire seven mortars at Jewish settlements,"" Deutsche Presse-Agentur, May 07, 2003.",,,CETIS,0,0,0,0,2003-05-06,5.0,1.0
200305080004,2003,5,8,0,Gaza Strip,Kfar Darom,31.403091,34.369053,1.0,1,The incident took place near Kfar Darom.,"05/08/2003: A Palestinian suicide bomber was killed when he drove a car packed with explosives into an Israeli tank near the Jewish settlement of Kfar Darom, in the Gaza Strip. Only the suicide bomber driving the car was killed. The Al-Aqsa Martyrs Brigades claimed responsibility for the attack.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,1,3,Bombing/Explosion,4,Military,30.0,Military Weaponry,Israeli Military,"An Israeli tank in Kfar Darom, in the Gaza Strip",97.0,Israel,Al-Aqsa Martyrs Brigade,Unknown,0.0,0,1.0,0.0,1.0,10.0,Unknown,-9.0,6,Explosives,15.0,Vehicle,The car was packed with explosives.,1.0,0.0,1.0,0.0,0.0,0.0,-9,,,,,0.0,,,"""Driver of bomb-laden car killed in Gaza explosion: Israeli army,"" Agence France Presse, May 08, 2003.","""Palestinian killed after driving car bomb into tank in Gaza Strip,"" Deutsche Presse-Agentur, May 09, 2003.",,CETIS,0,0,0,0,2003-05-08,5.0,3.0
200305090002,2003,5,9,0,Southern,Sderot,31.5282,34.596382,1.0,0,,"05/09/2003: Six rockets were fired on Sderot, Israel. The incident left one girl injured. While no group claimed responsibility for the attack, HAMAS was suspected",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,"Indiscriminate civilians in Sderot, Israel",97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Homemade Qassam rockets were used in this incident.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Local roads received minor damage and the roof of a vacant house was also damaged in the incident.,0.0,,"The rocket fire came hours after the killing of Ayad el-Beik, a member of the armed wing of the radical Islamic movement Hama's, in an Israeli army helicopter strike in Gaza City.","""Palestinians fire six rockets at Israel, injuring girl,"" Associated Press, May 09, 2003.","""Two Israelis wounded by rockets fired by Palestinian from Gaza,"" Xinhua, May 09, 2003.","""Israel weighs stronger response as five rockets land in Sderot,"" Agence France Presse, May 09, 2003.",CETIS,1,0,0,1,2003-05-09,5.0,4.0
200305130001,2003,5,13,0,Gaza Strip,Gush Qatif,31.355579,34.274364,1.0,0,,"05/13/2003: Palestinian militants fired 2 mortar shells at an Israeli army base in Bush Katif, Gaza Strip. No group claimed responsibility for the incident that left 10 soldiers injured.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Israeli Military,"An Israeli army base in Bush Katif, Gaza Strip",97.0,Israel,Palestinian Extremists,Unknown,0.0,0,,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Mortars were used in this incident.,0.0,0.0,0.0,10.0,0.0,0.0,-9,,,,,0.0,,,"""Mortar shells injure 10 Israeli soldiers,"" Deutsche Presse-Agentur, May 13, 2003.","Mark Lavie, ""Palestinians fire mortar shells, Israeli troops blow up explosives lab as their leaders plan to meet,"" The Associated Press, May 13, 2003.",,CETIS,0,0,0,0,2003-05-13,5.0,1.0
200305140001,2003,5,14,0,Southern,Sderot,31.5282,34.596382,1.0,0,,"05/14/2003: Three rockets were fired on Sderot, Israel. The incident caused neither casualties nor damages. HAMAS' al-Qassam Brigades claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,Indiscriminate Israeli citizens in the Israeli settlement of Sderot,97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,,0.0,1.0,1.0,Letter,-9.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Unspecified rockets were used in this incident.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"""Hamas launches more Qassam rockets at Israel,"" Xinhua, May 14, 2003.",,,CETIS,1,0,0,1,2003-05-14,5.0,2.0
200305170004,2003,5,17,0,West Bank,Hebron,31.530243,35.094162,1.0,0,,"05/17/2003: A Palestinian disguised as a Jewish settler blew himself up, killing an Israeli settler and his pregnant wife in Hebron, Palestine. HAMAS claimed responsibility for the incident.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Civilians,"Indiscriminate Israeli settlers in Hebron, Palestine",97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,1.0,0.0,1.0,10.0,Unknown,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,3.0,0.0,1.0,0.0,0.0,0.0,-9,,,,,0.0,,,"""Pregnant Israeli, husband killed in Hebron suicide bombing,"" Deutsche Presse-Agentur, May 18, 2003.",,,CETIS,0,0,0,0,2003-05-17,5.0,5.0
200305180001,2003,5,18,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,05/18/2003: A suicide bomber blew himself up on a bus in Jerusalem. Seven passengers and the bomber were killed and at least 20 others were wounded in the attack. HAMAS' al-Qassam Brigades claimed responsibility for the attack.,1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),Civilians,Indiscriminate civilians on a bus in Jerusalem,97.0,Israel,Hamas (Islamic Resistance Movement),Unknown,0.0,0,1.0,0.0,1.0,10.0,Unknown,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,8.0,0.0,1.0,20.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A bus was destroyed in the incident.,0.0,,,"Jason Keyser, ""Suicide bombings in Jerusalem area,"" The Associated Press, May 18, 2003.","""Sharon postpones US trip after Palestinian suicide bombings,"" Deutsche Presse-Agentur, May 18, 2003.","""Israeli army destroys family homes of two suicide bombers,"" Agence France Presse, May 26, 2003.",CETIS,1,0,0,1,2003-05-18,5.0,6.0
